date,ETH,USD,rebalance_daily,rebalance_weekly,signal
2017.08.16 23:00:00,301.13,1,False,False,
2017.08.17 00:00:00,301.61,1,False,False,
2017.08.17 01:00:00,302.4,1,False,False,
2017.08.17 02:00:00,302.68,1,False,False,
2017.08.17 03:00:00,307.95,1,False,False,
2017.08.17 04:00:00,308.62,1,False,False,
2017.08.17 05:00:00,310.0,1,False,False,
2017.08.17 06:00:00,308.3,1,False,False,
2017.08.17 07:00:00,308.95,1,False,False,
2017.08.17 08:00:00,308.62,1,False,False,
2017.08.17 09:00:00,307.77,1,False,False,
2017.08.17 10:00:00,306.5,1,True,False,neutral
2017.08.17 11:00:00,307.74,1,False,False,
2017.08.17 12:00:00,308.0,1,False,False,
2017.08.17 13:00:00,308.33,1,False,False,
2017.08.17 14:00:00,309.1,1,False,False,
2017.08.17 15:00:00,301.6,1,False,False,
2017.08.17 16:00:00,304.79,1,False,False,
2017.08.17 17:00:00,308.57,1,False,False,
2017.08.17 18:00:00,306.74,1,False,False,
2017.08.17 19:00:00,302.0,1,False,False,
2017.08.17 20:00:00,300.08,1,False,False,
2017.08.17 21:00:00,298.73,1,False,False,
2017.08.17 22:00:00,300.05,1,False,False,
2017.08.17 23:00:00,301.4,1,False,False,
2017.08.18 00:00:00,301.8,1,False,False,
2017.08.18 01:00:00,304.7,1,False,False,
2017.08.18 02:00:00,307.0,1,False,False,
2017.08.18 03:00:00,306.24,1,False,False,
2017.08.18 04:00:00,304.23,1,False,False,
2017.08.18 05:00:00,304.73,1,False,False,
2017.08.18 06:00:00,308.88,1,False,False,
2017.08.18 07:00:00,307.78,1,False,False,
2017.08.18 08:00:00,307.17,1,False,False,
2017.08.18 09:00:00,303.22,1,False,False,
2017.08.18 10:00:00,298.52,1,True,False,neutral
2017.08.18 11:00:00,298.8,1,False,False,
2017.08.18 12:00:00,297.5,1,False,False,
2017.08.18 13:00:00,295.53,1,False,False,
2017.08.18 14:00:00,289.75,1,False,False,
2017.08.18 15:00:00,295.46,1,False,False,
2017.08.18 16:00:00,291.87,1,False,False,
2017.08.18 17:00:00,288.01,1,False,False,
2017.08.18 18:00:00,293.74,1,False,False,
2017.08.18 19:00:00,293.31,1,False,False,
2017.08.18 20:00:00,297.15,1,False,False,
2017.08.18 21:00:00,297.19,1,False,False,
2017.08.18 22:00:00,298.64,1,False,False,
2017.08.18 23:00:00,294.69,1,False,False,
2017.08.19 00:00:00,297.17,1,False,False,
2017.08.19 01:00:00,293.69,1,False,False,
2017.08.19 02:00:00,289.02,1,False,False,
2017.08.19 03:00:00,290.16,1,False,False,
2017.08.19 04:00:00,287.66,1,False,False,
2017.08.19 05:00:00,291.36,1,False,False,
2017.08.19 06:00:00,285.97,1,False,False,
2017.08.19 07:00:00,281.39,1,False,False,
2017.08.19 08:00:00,290.16,1,False,False,
2017.08.19 09:00:00,285.5,1,False,False,
2017.08.19 10:00:00,283.88,1,True,True,neutral
2017.08.19 11:00:00,288.64,1,False,False,
2017.08.19 12:00:00,286.19,1,False,False,
2017.08.19 13:00:00,294.33,1,False,False,
2017.08.19 14:00:00,292.64,1,False,False,
2017.08.19 15:00:00,290.6,1,False,False,
2017.08.19 16:00:00,289.9,1,False,False,
2017.08.19 17:00:00,293.25,1,False,False,
2017.08.19 18:00:00,290.91,1,False,False,
2017.08.19 19:00:00,289.41,1,False,False,
2017.08.19 20:00:00,287.4,1,False,False,
2017.08.19 21:00:00,289.94,1,False,False,
2017.08.19 22:00:00,292.42,1,False,False,
2017.08.19 23:00:00,287.97,1,False,False,
2017.08.20 00:00:00,285.39,1,False,False,
2017.08.20 01:00:00,292.17,1,False,False,
2017.08.20 02:00:00,293.1,1,False,False,
2017.08.20 03:00:00,293.02,1,False,False,
2017.08.20 04:00:00,292.59,1,False,False,
2017.08.20 05:00:00,295.97,1,False,False,
2017.08.20 06:00:00,292.59,1,False,False,
2017.08.20 07:00:00,295.0,1,False,False,
2017.08.20 08:00:00,296.39,1,False,False,
2017.08.20 09:00:00,294.25,1,False,False,
2017.08.20 10:00:00,295.16,1,True,False,neutral
2017.08.20 11:00:00,295.1,1,False,False,
2017.08.20 12:00:00,296.46,1,False,False,
2017.08.20 13:00:00,296.88,1,False,False,
2017.08.20 14:00:00,298.57,1,False,False,
2017.08.20 15:00:00,297.87,1,False,False,
2017.08.20 16:00:00,297.27,1,False,False,
2017.08.20 17:00:00,298.13,1,False,False,
2017.08.20 18:00:00,297.68,1,False,False,
2017.08.20 19:00:00,299.1,1,False,False,
2017.08.20 20:00:00,300.7,1,False,False,
2017.08.20 21:00:00,299.0,1,False,False,
2017.08.20 22:00:00,299.0,1,False,False,
2017.08.20 23:00:00,300.03,1,False,False,
2017.08.21 00:00:00,303.91,1,False,False,
2017.08.21 01:00:00,314.05,1,False,False,
2017.08.21 02:00:00,320.28,1,False,False,
2017.08.21 03:00:00,317.48,1,False,False,
2017.08.21 04:00:00,317.86,1,False,False,
2017.08.21 05:00:00,317.29,1,False,False,
2017.08.21 06:00:00,318.99,1,False,False,
2017.08.21 07:00:00,331.33,1,False,False,
2017.08.21 08:00:00,331.3,1,False,False,
2017.08.21 09:00:00,344.38,1,False,False,
2017.08.21 10:00:00,334.17,1,True,False,bull
2017.08.21 11:00:00,334.34,1,False,False,
2017.08.21 12:00:00,337.95,1,False,False,
2017.08.21 13:00:00,332.12,1,False,False,
2017.08.21 14:00:00,328.47,1,False,False,
2017.08.21 15:00:00,332.27,1,False,False,
2017.08.21 16:00:00,324.05,1,False,False,
2017.08.21 17:00:00,325.79,1,False,False,
2017.08.21 18:00:00,318.25,1,False,False,
2017.08.21 19:00:00,321.04,1,False,False,
2017.08.21 20:00:00,323.04,1,False,False,
2017.08.21 21:00:00,309.96,1,False,False,
2017.08.21 22:00:00,310.0,1,False,False,
2017.08.21 23:00:00,144.21,1,False,False,
2017.08.22 00:00:00,287.0,1,False,False,
2017.08.22 01:00:00,302.99,1,False,False,
2017.08.22 02:00:00,305.37,1,False,False,
2017.08.22 03:00:00,300.35,1,False,False,
2017.08.22 04:00:00,301.09,1,False,False,
2017.08.22 05:00:00,308.33,1,False,False,
2017.08.22 06:00:00,309.4,1,False,False,
2017.08.22 07:00:00,311.16,1,False,False,
2017.08.22 08:00:00,306.66,1,False,False,
2017.08.22 09:00:00,307.08,1,False,False,
2017.08.22 10:00:00,305.48,1,True,False,bull
2017.08.22 11:00:00,305.08,1,False,False,
2017.08.22 12:00:00,316.24,1,False,False,
2017.08.22 13:00:00,313.99,1,False,False,
2017.08.22 14:00:00,310.77,1,False,False,
2017.08.22 15:00:00,307.03,1,False,False,
2017.08.22 16:00:00,310.27,1,False,False,
2017.08.22 17:00:00,309.16,1,False,False,
2017.08.22 18:00:00,310.61,1,False,False,
2017.08.22 19:00:00,312.25,1,False,False,
2017.08.22 20:00:00,310.56,1,False,False,
2017.08.22 21:00:00,314.8,1,False,False,
2017.08.22 22:00:00,315.71,1,False,False,
2017.08.22 23:00:00,315.45,1,False,False,
2017.08.23 00:00:00,320.73,1,False,False,
2017.08.23 01:00:00,316.74,1,False,False,
2017.08.23 02:00:00,319.77,1,False,False,
2017.08.23 03:00:00,319.06,1,False,False,
2017.08.23 04:00:00,319.74,1,False,False,
2017.08.23 05:00:00,320.74,1,False,False,
2017.08.23 06:00:00,319.74,1,False,False,
2017.08.23 07:00:00,319.2,1,False,False,
2017.08.23 08:00:00,316.96,1,False,False,
2017.08.23 09:00:00,315.04,1,False,False,
2017.08.23 10:00:00,317.06,1,True,False,bull
2017.08.23 11:00:00,317.87,1,False,False,
2017.08.23 12:00:00,318.39,1,False,False,
2017.08.23 13:00:00,318.48,1,False,False,
2017.08.23 14:00:00,321.19,1,False,False,
2017.08.23 15:00:00,318.57,1,False,False,
2017.08.23 16:00:00,314.74,1,False,False,
2017.08.23 17:00:00,318.12,1,False,False,
2017.08.23 18:00:00,316.74,1,False,False,
2017.08.23 19:00:00,315.74,1,False,False,
2017.08.23 20:00:00,315.52,1,False,False,
2017.08.23 21:00:00,315.08,1,False,False,
2017.08.23 22:00:00,315.05,1,False,False,
2017.08.23 23:00:00,315.22,1,False,False,
2017.08.24 00:00:00,316.46,1,False,False,
2017.08.24 01:00:00,319.57,1,False,False,
2017.08.24 02:00:00,320.53,1,False,False,
2017.08.24 03:00:00,318.54,1,False,False,
2017.08.24 04:00:00,320.32,1,False,False,
2017.08.24 05:00:00,320.03,1,False,False,
2017.08.24 06:00:00,317.02,1,False,False,
2017.08.24 07:00:00,322.51,1,False,False,
2017.08.24 08:00:00,319.01,1,False,False,
2017.08.24 09:00:00,323.8,1,False,False,
2017.08.24 10:00:00,320.84,1,True,False,bull
2017.08.24 11:00:00,323.67,1,False,False,
2017.08.24 12:00:00,322.0,1,False,False,
2017.08.24 13:00:00,322.45,1,False,False,
2017.08.24 14:00:00,322.76,1,False,False,
2017.08.24 15:00:00,321.23,1,False,False,
2017.08.24 16:00:00,320.04,1,False,False,
2017.08.24 17:00:00,321.22,1,False,False,
2017.08.24 18:00:00,323.72,1,False,False,
2017.08.24 19:00:00,323.42,1,False,False,
2017.08.24 20:00:00,327.8,1,False,False,
2017.08.24 21:00:00,328.81,1,False,False,
2017.08.24 22:00:00,328.19,1,False,False,
2017.08.24 23:00:00,326.55,1,False,False,
2017.08.25 00:00:00,331.34,1,False,False,
2017.08.25 01:00:00,331.74,1,False,False,
2017.08.25 02:00:00,330.17,1,False,False,
2017.08.25 03:00:00,330.29,1,False,False,
2017.08.25 04:00:00,332.68,1,False,False,
2017.08.25 05:00:00,330.11,1,False,False,
2017.08.25 06:00:00,331.69,1,False,False,
2017.08.25 07:00:00,329.68,1,False,False,
2017.08.25 08:00:00,333.32,1,False,False,
2017.08.25 09:00:00,332.89,1,False,False,
2017.08.25 10:00:00,332.57,1,True,False,bull
2017.08.25 11:00:00,335.29,1,False,False,
2017.08.25 12:00:00,336.35,1,False,False,
2017.08.25 13:00:00,333.2,1,False,False,
2017.08.25 14:00:00,333.27,1,False,False,
2017.08.25 15:00:00,329.91,1,False,False,
2017.08.25 16:00:00,327.8,1,False,False,
2017.08.25 17:00:00,330.18,1,False,False,
2017.08.25 18:00:00,329.81,1,False,False,
2017.08.25 19:00:00,327.24,1,False,False,
2017.08.25 20:00:00,332.26,1,False,False,
2017.08.25 21:00:00,324.41,1,False,False,
2017.08.25 22:00:00,324.72,1,False,False,
2017.08.25 23:00:00,323.46,1,False,False,
2017.08.26 00:00:00,323.56,1,False,False,
2017.08.26 01:00:00,325.23,1,False,False,
2017.08.26 02:00:00,326.19,1,False,False,
2017.08.26 03:00:00,328.45,1,False,False,
2017.08.26 04:00:00,330.63,1,False,False,
2017.08.26 05:00:00,327.69,1,False,False,
2017.08.26 06:00:00,330.87,1,False,False,
2017.08.26 07:00:00,328.25,1,False,False,
2017.08.26 08:00:00,326.14,1,False,False,
2017.08.26 09:00:00,330.98,1,False,False,
2017.08.26 10:00:00,332.34,1,True,True,bull
2017.08.26 11:00:00,327.01,1,False,False,
2017.08.26 12:00:00,330.38,1,False,False,
2017.08.26 13:00:00,327.38,1,False,False,
2017.08.26 14:00:00,329.78,1,False,False,
2017.08.26 15:00:00,332.68,1,False,False,
2017.08.26 16:00:00,331.12,1,False,False,
2017.08.26 17:00:00,330.51,1,False,False,
2017.08.26 18:00:00,332.43,1,False,False,
2017.08.26 19:00:00,332.18,1,False,False,
2017.08.26 20:00:00,334.37,1,False,False,
2017.08.26 21:00:00,334.47,1,False,False,
2017.08.26 22:00:00,333.96,1,False,False,
2017.08.26 23:00:00,334.5,1,False,False,
2017.08.27 00:00:00,337.52,1,False,False,
2017.08.27 01:00:00,332.75,1,False,False,
2017.08.27 02:00:00,335.0,1,False,False,
2017.08.27 03:00:00,332.77,1,False,False,
2017.08.27 04:00:00,332.0,1,False,False,
2017.08.27 05:00:00,334.88,1,False,False,
2017.08.27 06:00:00,337.53,1,False,False,
2017.08.27 07:00:00,333.93,1,False,False,
2017.08.27 08:00:00,333.57,1,False,False,
2017.08.27 09:00:00,333.61,1,False,False,
2017.08.27 10:00:00,333.96,1,True,False,bull
2017.08.27 11:00:00,335.04,1,False,False,
2017.08.27 12:00:00,336.5,1,False,False,
2017.08.27 13:00:00,339.89,1,False,False,
2017.08.27 14:00:00,340.24,1,False,False,
2017.08.27 15:00:00,341.47,1,False,False,
2017.08.27 16:00:00,340.36,1,False,False,
2017.08.27 17:00:00,338.66,1,False,False,
2017.08.27 18:00:00,338.81,1,False,False,
2017.08.27 19:00:00,348.11,1,False,False,
2017.08.27 20:00:00,346.6,1,False,False,
2017.08.27 21:00:00,344.18,1,False,False,
2017.08.27 22:00:00,350.84,1,False,False,
2017.08.27 23:00:00,343.43,1,False,False,
2017.08.28 00:00:00,338.54,1,False,False,
2017.08.28 01:00:00,337.19,1,False,False,
2017.08.28 02:00:00,338.26,1,False,False,
2017.08.28 03:00:00,340.89,1,False,False,
2017.08.28 04:00:00,338.34,1,False,False,
2017.08.28 05:00:00,340.48,1,False,False,
2017.08.28 06:00:00,339.81,1,False,False,
2017.08.28 07:00:00,339.62,1,False,False,
2017.08.28 08:00:00,347.33,1,False,False,
2017.08.28 09:00:00,342.19,1,False,False,
2017.08.28 10:00:00,342.95,1,True,False,bull
2017.08.28 11:00:00,341.83,1,False,False,
2017.08.28 12:00:00,343.2,1,False,False,
2017.08.28 13:00:00,341.84,1,False,False,
2017.08.28 14:00:00,344.82,1,False,False,
2017.08.28 15:00:00,342.54,1,False,False,
2017.08.28 16:00:00,342.4,1,False,False,
2017.08.28 17:00:00,346.42,1,False,False,
2017.08.28 18:00:00,348.2,1,False,False,
2017.08.28 19:00:00,347.0,1,False,False,
2017.08.28 20:00:00,349.83,1,False,False,
2017.08.28 21:00:00,348.9,1,False,False,
2017.08.28 22:00:00,349.34,1,False,False,
2017.08.28 23:00:00,351.19,1,False,False,
2017.08.29 00:00:00,351.73,1,False,False,
2017.08.29 01:00:00,355.0,1,False,False,
2017.08.29 02:00:00,355.79,1,False,False,
2017.08.29 03:00:00,354.17,1,False,False,
2017.08.29 04:00:00,356.2,1,False,False,
2017.08.29 05:00:00,362.0,1,False,False,
2017.08.29 06:00:00,365.29,1,False,False,
2017.08.29 07:00:00,358.1,1,False,False,
2017.08.29 08:00:00,362.0,1,False,False,
2017.08.29 09:00:00,364.36,1,False,False,
2017.08.29 10:00:00,362.17,1,True,False,bull
2017.08.29 11:00:00,365.74,1,False,False,
2017.08.29 12:00:00,368.16,1,False,False,
2017.08.29 13:00:00,372.6,1,False,False,
2017.08.29 14:00:00,368.9,1,False,False,
2017.08.29 15:00:00,367.44,1,False,False,
2017.08.29 16:00:00,370.79,1,False,False,
2017.08.29 17:00:00,376.76,1,False,False,
2017.08.29 18:00:00,377.49,1,False,False,
2017.08.29 19:00:00,374.7,1,False,False,
2017.08.29 20:00:00,371.6,1,False,False,
2017.08.29 21:00:00,373.39,1,False,False,
2017.08.29 22:00:00,375.01,1,False,False,
2017.08.29 23:00:00,373.0,1,False,False,
2017.08.30 00:00:00,376.6,1,False,False,
2017.08.30 01:00:00,380.81,1,False,False,
2017.08.30 02:00:00,387.99,1,False,False,
2017.08.30 03:00:00,378.16,1,False,False,
2017.08.30 04:00:00,375.7,1,False,False,
2017.08.30 05:00:00,367.15,1,False,False,
2017.08.30 06:00:00,371.62,1,False,False,
2017.08.30 07:00:00,373.01,1,False,False,
2017.08.30 08:00:00,382.01,1,False,False,
2017.08.30 09:00:00,379.78,1,False,False,
2017.08.30 10:00:00,376.2,1,True,False,bull
2017.08.30 11:00:00,379.38,1,False,False,
2017.08.30 12:00:00,383.18,1,False,False,
2017.08.30 13:00:00,383.76,1,False,False,
2017.08.30 14:00:00,384.66,1,False,False,
2017.08.30 15:00:00,385.34,1,False,False,
2017.08.30 16:00:00,385.99,1,False,False,
2017.08.30 17:00:00,385.03,1,False,False,
2017.08.30 18:00:00,384.52,1,False,False,
2017.08.30 19:00:00,384.64,1,False,False,
2017.08.30 20:00:00,381.98,1,False,False,
2017.08.30 21:00:00,380.58,1,False,False,
2017.08.30 22:00:00,382.6,1,False,False,
2017.08.30 23:00:00,383.66,1,False,False,
2017.08.31 00:00:00,384.04,1,False,False,
2017.08.31 01:00:00,383.27,1,False,False,
2017.08.31 02:00:00,380.45,1,False,False,
2017.08.31 03:00:00,381.89,1,False,False,
2017.08.31 04:00:00,381.96,1,False,False,
2017.08.31 05:00:00,379.59,1,False,False,
2017.08.31 06:00:00,384.59,1,False,False,
2017.08.31 07:00:00,385.82,1,False,False,
2017.08.31 08:00:00,387.0,1,False,False,
2017.08.31 09:00:00,387.25,1,False,False,
2017.08.31 10:00:00,387.14,1,True,False,bull
2017.08.31 11:00:00,384.38,1,False,False,
2017.08.31 12:00:00,384.86,1,False,False,
2017.08.31 13:00:00,384.51,1,False,False,
2017.08.31 14:00:00,385.47,1,False,False,
2017.08.31 15:00:00,385.1,1,False,False,
2017.08.31 16:00:00,384.42,1,False,False,
2017.08.31 17:00:00,386.21,1,False,False,
2017.08.31 18:00:00,385.95,1,False,False,
2017.08.31 19:00:00,386.44,1,False,False,
2017.08.31 20:00:00,388.69,1,False,False,
2017.08.31 21:00:00,392.88,1,False,False,
2017.08.31 22:00:00,391.7,1,False,False,
2017.08.31 23:00:00,392.65,1,False,False,
2017.09.01 00:00:00,388.92,1,False,False,
2017.09.01 01:00:00,386.7,1,False,False,
2017.09.01 02:00:00,386.26,1,False,False,
2017.09.01 03:00:00,389.48,1,False,False,
2017.09.01 04:00:00,389.97,1,False,False,
2017.09.01 05:00:00,389.02,1,False,False,
2017.09.01 06:00:00,389.88,1,False,False,
2017.09.01 07:00:00,389.56,1,False,False,
2017.09.01 08:00:00,390.0,1,False,False,
2017.09.01 09:00:00,390.78,1,False,False,
2017.09.01 10:00:00,388.39,1,True,False,bull
2017.09.01 11:00:00,387.91,1,False,False,
2017.09.01 12:00:00,389.67,1,False,False,
2017.09.01 13:00:00,392.29,1,False,False,
2017.09.01 14:00:00,388.65,1,False,False,
2017.09.01 15:00:00,389.62,1,False,False,
2017.09.01 16:00:00,388.59,1,False,False,
2017.09.01 17:00:00,390.0,1,False,False,
2017.09.01 18:00:00,388.97,1,False,False,
2017.09.01 19:00:00,388.58,1,False,False,
2017.09.01 20:00:00,392.02,1,False,False,
2017.09.01 21:00:00,385.8,1,False,False,
2017.09.01 22:00:00,383.34,1,False,False,
2017.09.01 23:00:00,378.51,1,False,False,
2017.09.02 00:00:00,376.86,1,False,False,
2017.09.02 01:00:00,348.77,1,False,False,
2017.09.02 02:00:00,368.26,1,False,False,
2017.09.02 03:00:00,364.83,1,False,False,
2017.09.02 04:00:00,353.54,1,False,False,
2017.09.02 05:00:00,351.6,1,False,False,
2017.09.02 06:00:00,357.78,1,False,False,
2017.09.02 07:00:00,358.25,1,False,False,
2017.09.02 08:00:00,354.16,1,False,False,
2017.09.02 09:00:00,354.42,1,False,False,
2017.09.02 10:00:00,336.83,1,True,True,bull
2017.09.02 11:00:00,341.72,1,False,False,
2017.09.02 12:00:00,336.97,1,False,False,
2017.09.02 13:00:00,344.07,1,False,False,
2017.09.02 14:00:00,340.23,1,False,False,
2017.09.02 15:00:00,338.08,1,False,False,
2017.09.02 16:00:00,327.16,1,False,False,
2017.09.02 17:00:00,325.45,1,False,False,
2017.09.02 18:00:00,331.77,1,False,False,
2017.09.02 19:00:00,343.56,1,False,False,
2017.09.02 20:00:00,349.11,1,False,False,
2017.09.02 21:00:00,349.0,1,False,False,
2017.09.02 22:00:00,347.0,1,False,False,
2017.09.02 23:00:00,348.85,1,False,False,
2017.09.03 00:00:00,353.58,1,False,False,
2017.09.03 01:00:00,361.66,1,False,False,
2017.09.03 02:00:00,356.41,1,False,False,
2017.09.03 03:00:00,357.82,1,False,False,
2017.09.03 04:00:00,355.61,1,False,False,
2017.09.03 05:00:00,343.78,1,False,False,
2017.09.03 06:00:00,339.79,1,False,False,
2017.09.03 07:00:00,337.69,1,False,False,
2017.09.03 08:00:00,341.42,1,False,False,
2017.09.03 09:00:00,323.02,1,False,False,
2017.09.03 10:00:00,325.3,1,True,False,neutral
2017.09.03 11:00:00,329.35,1,False,False,
2017.09.03 12:00:00,337.81,1,False,False,
2017.09.03 13:00:00,344.27,1,False,False,
2017.09.03 14:00:00,345.29,1,False,False,
2017.09.03 15:00:00,343.61,1,False,False,
2017.09.03 16:00:00,340.43,1,False,False,
2017.09.03 17:00:00,342.0,1,False,False,
2017.09.03 18:00:00,346.48,1,False,False,
2017.09.03 19:00:00,339.29,1,False,False,
2017.09.03 20:00:00,334.84,1,False,False,
2017.09.03 21:00:00,335.65,1,False,False,
2017.09.03 22:00:00,335.44,1,False,False,
2017.09.03 23:00:00,329.62,1,False,False,
2017.09.04 00:00:00,330.01,1,False,False,
2017.09.04 01:00:00,333.99,1,False,False,
2017.09.04 02:00:00,332.42,1,False,False,
2017.09.04 03:00:00,284.51,1,False,False,
2017.09.04 04:00:00,297.28,1,False,False,
2017.09.04 05:00:00,310.2,1,False,False,
2017.09.04 06:00:00,303.17,1,False,False,
2017.09.04 07:00:00,286.35,1,False,False,
2017.09.04 08:00:00,280.15,1,False,False,
2017.09.04 09:00:00,291.63,1,False,False,
2017.09.04 10:00:00,279.93,1,True,False,bear
2017.09.04 11:00:00,268.93,1,False,False,
2017.09.04 12:00:00,274.7,1,False,False,
2017.09.04 13:00:00,271.33,1,False,False,
2017.09.04 14:00:00,290.0,1,False,False,
2017.09.04 15:00:00,299.04,1,False,False,
2017.09.04 16:00:00,300.0,1,False,False,
2017.09.04 17:00:00,307.83,1,False,False,
2017.09.04 18:00:00,295.45,1,False,False,
2017.09.04 19:00:00,286.81,1,False,False,
2017.09.04 20:00:00,274.5,1,False,False,
2017.09.04 21:00:00,242.01,1,False,False,
2017.09.04 22:00:00,277.27,1,False,False,
2017.09.04 23:00:00,269.61,1,False,False,
2017.09.05 00:00:00,279.5,1,False,False,
2017.09.05 01:00:00,273.72,1,False,False,
2017.09.05 02:00:00,278.92,1,False,False,
2017.09.05 03:00:00,296.56,1,False,False,
2017.09.05 04:00:00,286.66,1,False,False,
2017.09.05 05:00:00,289.92,1,False,False,
2017.09.05 06:00:00,292.01,1,False,False,
2017.09.05 07:00:00,295.79,1,False,False,
2017.09.05 08:00:00,298.37,1,False,False,
2017.09.05 09:00:00,301.66,1,False,False,
2017.09.05 10:00:00,298.99,1,True,False,bear
2017.09.05 11:00:00,290.07,1,False,False,
2017.09.05 12:00:00,299.08,1,False,False,
2017.09.05 13:00:00,303.27,1,False,False,
2017.09.05 14:00:00,312.13,1,False,False,
2017.09.05 15:00:00,318.71,1,False,False,
2017.09.05 16:00:00,317.43,1,False,False,
2017.09.05 17:00:00,310.0,1,False,False,
2017.09.05 18:00:00,315.57,1,False,False,
2017.09.05 19:00:00,313.29,1,False,False,
2017.09.05 20:00:00,323.85,1,False,False,
2017.09.05 21:00:00,331.06,1,False,False,
2017.09.05 22:00:00,322.31,1,False,False,
2017.09.05 23:00:00,325.55,1,False,False,
2017.09.06 00:00:00,317.7,1,False,False,
2017.09.06 01:00:00,321.76,1,False,False,
2017.09.06 02:00:00,315.21,1,False,False,
2017.09.06 03:00:00,320.31,1,False,False,
2017.09.06 04:00:00,326.02,1,False,False,
2017.09.06 05:00:00,324.82,1,False,False,
2017.09.06 06:00:00,328.0,1,False,False,
2017.09.06 07:00:00,331.73,1,False,False,
2017.09.06 08:00:00,330.17,1,False,False,
2017.09.06 09:00:00,326.41,1,False,False,
2017.09.06 10:00:00,325.98,1,True,False,bear
2017.09.06 18:00:00,335.0,1,False,False,
2017.09.06 19:00:00,335.01,1,False,False,
2017.09.06 20:00:00,332.25,1,False,False,
2017.09.06 21:00:00,321.82,1,False,False,
2017.09.06 22:00:00,325.91,1,False,False,
2017.09.06 23:00:00,326.59,1,False,False,
2017.09.07 00:00:00,327.49,1,False,False,
2017.09.07 01:00:00,329.06,1,False,False,
2017.09.07 02:00:00,325.21,1,False,False,
2017.09.07 03:00:00,323.57,1,False,False,
2017.09.07 04:00:00,325.29,1,False,False,
2017.09.07 05:00:00,328.57,1,False,False,
2017.09.07 06:00:00,330.12,1,False,False,
2017.09.07 07:00:00,329.94,1,False,False,
2017.09.07 08:00:00,334.31,1,False,False,
2017.09.07 09:00:00,337.69,1,False,False,
2017.09.07 10:00:00,335.68,1,True,False,neutral
2017.09.07 11:00:00,337.0,1,False,False,
2017.09.07 12:00:00,334.52,1,False,False,
2017.09.07 13:00:00,333.12,1,False,False,
2017.09.07 14:00:00,334.24,1,False,False,
2017.09.07 15:00:00,334.77,1,False,False,
2017.09.07 16:00:00,331.34,1,False,False,
2017.09.07 17:00:00,334.38,1,False,False,
2017.09.07 18:00:00,337.0,1,False,False,
2017.09.07 19:00:00,334.49,1,False,False,
2017.09.07 20:00:00,332.25,1,False,False,
2017.09.07 21:00:00,330.96,1,False,False,
2017.09.07 22:00:00,331.22,1,False,False,
2017.09.07 23:00:00,329.35,1,False,False,
2017.09.08 00:00:00,330.06,1,False,False,
2017.09.08 01:00:00,330.99,1,False,False,
2017.09.08 02:00:00,330.0,1,False,False,
2017.09.08 03:00:00,329.57,1,False,False,
2017.09.08 04:00:00,331.6,1,False,False,
2017.09.08 05:00:00,332.16,1,False,False,
2017.09.08 06:00:00,332.05,1,False,False,
2017.09.08 07:00:00,330.1,1,False,False,
2017.09.08 08:00:00,326.66,1,False,False,
2017.09.08 09:00:00,299.26,1,False,False,
2017.09.08 10:00:00,295.85,1,True,False,neutral
2017.09.08 11:00:00,294.06,1,False,False,
2017.09.08 12:00:00,296.06,1,False,False,
2017.09.08 13:00:00,292.02,1,False,False,
2017.09.08 14:00:00,297.34,1,False,False,
2017.09.08 15:00:00,294.06,1,False,False,
2017.09.08 16:00:00,291.84,1,False,False,
2017.09.08 17:00:00,291.85,1,False,False,
2017.09.08 18:00:00,302.1,1,False,False,
2017.09.08 19:00:00,300.01,1,False,False,
2017.09.08 20:00:00,298.04,1,False,False,
2017.09.08 21:00:00,290.55,1,False,False,
2017.09.08 22:00:00,295.06,1,False,False,
2017.09.08 23:00:00,292.31,1,False,False,
2017.09.09 00:00:00,294.52,1,False,False,
2017.09.09 01:00:00,306.42,1,False,False,
2017.09.09 02:00:00,304.0,1,False,False,
2017.09.09 03:00:00,301.0,1,False,False,
2017.09.09 04:00:00,300.01,1,False,False,
2017.09.09 05:00:00,299.78,1,False,False,
2017.09.09 06:00:00,298.54,1,False,False,
2017.09.09 07:00:00,300.83,1,False,False,
2017.09.09 08:00:00,303.34,1,False,False,
2017.09.09 09:00:00,301.5,1,False,False,
2017.09.09 10:00:00,298.83,1,True,True,bear
2017.09.09 11:00:00,298.61,1,False,False,
2017.09.09 12:00:00,298.44,1,False,False,
2017.09.09 13:00:00,288.73,1,False,False,
2017.09.09 14:00:00,290.69,1,False,False,
2017.09.09 15:00:00,298.76,1,False,False,
2017.09.09 16:00:00,298.62,1,False,False,
2017.09.09 17:00:00,297.43,1,False,False,
2017.09.09 18:00:00,297.87,1,False,False,
2017.09.09 19:00:00,296.72,1,False,False,
2017.09.09 20:00:00,297.53,1,False,False,
2017.09.09 21:00:00,295.12,1,False,False,
2017.09.09 22:00:00,287.19,1,False,False,
2017.09.09 23:00:00,285.67,1,False,False,
2017.09.10 00:00:00,285.45,1,False,False,
2017.09.10 01:00:00,282.0,1,False,False,
2017.09.10 02:00:00,262.04,1,False,False,
2017.09.10 03:00:00,276.86,1,False,False,
2017.09.10 04:00:00,280.8,1,False,False,
2017.09.10 05:00:00,278.5,1,False,False,
2017.09.10 06:00:00,275.11,1,False,False,
2017.09.10 07:00:00,281.8,1,False,False,
2017.09.10 08:00:00,282.9,1,False,False,
